Date,Open,High,Low,Close,Adj Close,Volume
2018-09-18,26303.660156,26320.740234,26110.800781,26249.169922,26249.169922,0
2018-09-19,26268.990234,26310.320313,26171.199219,26248.939453,26248.939453,0
2018-09-20,26247.179688,26371.580078,26233.650391,26325.509766,26325.509766,0
2018-09-21,26396.810547,26448.470703,26297.939453,26344.150391,26344.150391,0
2018-09-24,26320.500000,26320.500000,26087.279297,26106.250000,26106.250000,0
2018-09-25,26095.509766,26237.609375,26063.900391,26095.220703,26095.220703,0
2018-09-26,26120.949219,26188.259766,26042.199219,26179.089844,26179.089844,0
2018-09-27,26107.509766,26166.949219,25940.130859,26148.289063,26148.289063,0
2018-09-28,26105.740234,26120.710938,25890.830078,25997.859375,25997.859375,0
2018-10-01,26005.089844,26253.130859,26004.779297,26176.939453,26176.939453,0
2018-10-02,26049.880859,26070.080078,25843.000000,25956.929688,25956.929688,0
2018-10-04,25934.689453,26025.480469,25586.830078,25629.099609,25629.099609,0
2018-10-05,25600.089844,25608.970703,25243.269531,25276.320313,25276.320313,0
2018-10-08,25190.400391,25273.849609,24766.830078,24862.359375,24862.359375,0
2018-10-09,24889.919922,24909.480469,24539.539063,24785.269531,24785.269531,0
2018-10-10,24813.039063,24831.369141,24133.269531,24133.439453,24133.439453,0
2018-10-11,23813.089844,24060.470703,23667.779297,23787.230469,23787.230469,0
2018-10-12,23976.869141,24098.609375,23839.490234,23870.990234,23870.990234,0
2018-10-15,23844.630859,23844.630859,23611.970703,23749.939453,23749.939453,0
2018-10-16,23779.820313,24459.220703,23773.980469,24443.519531,24443.519531,0
2018-10-17,24553.890625,24696.000000,24342.339844,24413.660156,24413.660156,0
2018-10-18,24373.169922,24656.699219,24329.529297,24354.050781,24354.050781,0
2018-10-19,24344.619141,24434.160156,23983.419922,24148.599609,24148.599609,0
2018-10-22,24240.160156,24379.609375,23988.750000,24038.279297,24038.279297,0
2018-10-23,23892.210938,23892.210938,23383.490234,23410.660156,23410.660156,0
2018-10-24,23473.410156,23691.390625,23264.080078,23278.150391,23278.150391,0
2018-10-25,23110.970703,23683.640625,23059.179688,23664.560547,23664.560547,0
2018-10-26,23574.939453,23574.939453,23106.630859,23478.220703,23478.220703,0
2018-10-29,23489.640625,24020.160156,23489.640625,23713.400391,23713.400391,0
2018-10-30,23792.550781,23826.400391,23407.349609,23687.429688,23687.429688,0
2018-10-31,23875.250000,24304.179688,23875.250000,24180.160156,24180.160156,0
2018-11-01,24165.070313,24453.560547,24084.080078,24337.619141,24337.619141,0
2018-11-02,24590.980469,24824.169922,24459.929688,24473.929688,24473.929688,0
2018-11-05,24512.279297,24528.359375,24197.830078,24250.560547,24250.560547,0
2018-11-06,24308.109375,24343.589844,24171.429688,24203.289063,24203.289063,0
2018-11-07,24259.810547,24537.230469,24259.339844,24421.250000,24421.250000,0
2018-11-08,24493.169922,24569.789063,24278.619141,24334.470703,24334.470703,0
2018-11-09,24255.240234,24255.240234,24019.279297,24178.740234,24178.740234,0
2018-11-12,24272.169922,24339.490234,23835.929688,23842.769531,23842.769531,0
2018-11-13,23883.789063,24129.369141,23855.250000,24096.939453,24096.939453,0
2018-11-14,24005.269531,24381.980469,23804.330078,24034.349609,24034.349609,0
2018-11-15,24102.560547,24169.830078,23585.099609,23757.699219,23757.699219,0
2018-11-16,23826.570313,23973.320313,23508.820313,23700.890625,23700.890625,0
2018-11-19,23762.099609,23906.750000,23398.060547,23407.689453,23407.689453,0
2018-11-20,23274.000000,23284.859375,22793.230469,23003.769531,23003.769531,0
2018-11-21,23132.289063,23322.519531,22996.550781,23304.689453,23304.689453,0
2018-11-22,23300.769531,23305.980469,23092.480469,23093.080078,23093.080078,0
2018-11-23,23100.560547,23224.660156,22992.150391,23210.660156,23210.660156,0
2018-11-26,23318.929688,23495.570313,23310.740234,23457.210938,23457.210938,0
2018-11-27,23482.349609,23537.990234,23266.419922,23402.169922,23402.169922,0
2018-11-28,23460.109375,23498.570313,23330.980469,23417.519531,23417.519531,0
2018-11-29,23518.720703,23776.570313,23518.539063,23633.890625,23633.890625,0
2018-11-30,23660.880859,23660.880859,23342.900391,23453.529297,23453.529297,0
2018-12-03,23767.769531,24065.460938,23765.140625,23768.289063,23768.289063,0
2018-12-04,23721.689453,23739.890625,23384.300781,23392.140625,23392.140625,0
2018-12-05,23243.619141,23344.230469,23066.730469,23175.699219,23175.699219,0
2018-12-06,23002.710938,23002.710938,22393.349609,22447.750000,22447.750000,0
2018-12-07,22535.919922,22866.189453,22535.449219,22535.449219,22535.449219,0
2018-12-10,22421.560547,22444.970703,22069.980469,22072.210938,22072.210938,0
2018-12-11,22187.830078,22410.210938,22088.929688,22220.880859,22220.880859,0
2018-12-12,22292.949219,22669.539063,22220.509766,22622.150391,22622.150391,0
2018-12-13,22654.630859,22723.119141,22435.890625,22480.769531,22480.769531,0
2018-12-14,22335.769531,22366.470703,22114.269531,22281.449219,22281.449219,0
2018-12-17,22248.000000,22277.039063,21783.779297,21915.279297,21915.279297,0
2018-12-18,21848.759766,22073.480469,21733.970703,21927.199219,21927.199219,0
2018-12-19,21924.560547,22099.009766,21888.839844,21980.509766,21980.509766,0
2018-12-20,21749.050781,21749.050781,21509.269531,21523.650391,21523.650391,0
2018-12-21,21408.919922,21717.460938,21383.359375,21605.169922,21605.169922,0
2018-12-27,21610.759766,21761.910156,21160.710938,21301.259766,21301.259766,0
2018-12-28,21410.509766,21626.500000,21361.470703,21588.089844,21588.089844,0
2019-01-02,21553.750000,21748.279297,21329.669922,21700.039063,21700.039063,0
2019-01-03,21595.789063,21645.609375,21350.140625,21398.349609,21398.349609,0
2019-01-04,21514.220703,22058.019531,21514.220703,22038.060547,22038.060547,0
2019-01-07,22163.089844,22194.460938,21979.539063,22173.730469,22173.730469,0
2019-01-08,22187.279297,22647.189453,22129.220703,22487.679688,22487.679688,37425000
2019-01-09,22606.419922,22919.560547,22606.419922,22778.359375,22778.359375,0
2019-01-10,22708.980469,22709.519531,22505.619141,22709.519531,22709.519531,0
2019-01-11,22762.630859,22800.619141,22586.669922,22669.269531,22669.269531,0
2019-01-14,22582.570313,22614.050781,22483.429688,22572.400391,22572.400391,0
2019-01-15,22685.859375,22789.210938,22550.650391,22637.990234,22637.990234,0
2019-01-16,22705.919922,22803.150391,22604.199219,22780.089844,22780.089844,0
2019-01-17,22696.960938,22776.169922,22584.160156,22735.419922,22735.419922,0
2019-01-18,22860.900391,23188.130859,22859.019531,23175.109375,23175.109375,0
2019-01-21,23204.169922,23361.720703,23199.960938,23351.970703,23351.970703,0
2019-01-22,23335.849609,23445.230469,23235.730469,23322.640625,23322.640625,0
2019-01-23,23265.789063,23521.769531,23167.099609,23418.570313,23418.570313,0
2019-01-24,23422.830078,23612.320313,23409.919922,23573.359375,23573.359375,0
2019-01-25,23664.189453,23872.230469,23634.539063,23822.919922,23822.919922,0
2019-01-28,23810.970703,23810.970703,23548.900391,23584.429688,23584.429688,0
2019-01-29,23587.900391,23756.130859,23497.650391,23689.330078,23689.330078,0
2019-01-30,23733.759766,23842.519531,23675.140625,23842.519531,23842.519531,0
2019-01-31,23897.349609,24005.720703,23604.119141,23674.519531,23674.519531,0
2019-02-01,23753.259766,23864.710938,23667.720703,23746.710938,23746.710938,32061900
2019-02-04,23774.119141,23818.580078,23680.140625,23791.109375,23791.109375,0
2019-02-05,23842.509766,24102.460938,23757.089844,24102.460938,24102.460938,0
2019-02-06,24112.710938,24162.830078,24044.500000,24115.050781,24115.050781,0
2019-02-07,24034.330078,24034.330078,23489.619141,23489.619141,23489.619141,0
2019-02-08,23441.830078,23514.890625,23145.720703,23205.779297,23205.779297,0
2019-02-11,23300.890625,23519.839844,23300.890625,23476.460938,23476.460938,0
2019-02-12,23622.830078,23764.439453,23622.830078,23701.330078,23701.330078,0
2019-02-13,23792.650391,23961.820313,23782.869141,23846.800781,23846.800781,0
2019-02-14,23928.750000,24209.910156,23928.599609,23929.419922,23929.419922,0
2019-02-15,23929.349609,24348.000000,23898.960938,24324.400391,24324.400391,0
2019-02-18,24339.990234,24469.369141,24339.990234,24463.480469,24463.480469,0
2019-02-19,24446.570313,24473.320313,24277.640625,24375.669922,24375.669922,0
2019-02-20,24398.599609,24444.789063,24308.300781,24401.039063,24401.039063,0
2019-02-21,24447.330078,24462.289063,24252.839844,24301.560547,24301.560547,0
2019-02-22,24300.029297,24395.410156,24271.039063,24362.509766,24362.509766,0
2019-02-25,24404.849609,24471.699219,24347.589844,24359.419922,24359.419922,0
2019-02-26,24301.619141,24427.910156,24231.960938,24377.460938,24377.460938,0
2019-02-27,24330.939453,24330.939453,24183.429688,24251.019531,24251.019531,0
2019-02-28,24162.320313,24385.779297,24149.869141,24385.720703,24385.720703,0
2019-03-01,24491.000000,24694.439453,24491.000000,24657.689453,24657.689453,0
2019-03-04,24742.769531,24817.810547,24723.000000,24727.849609,24727.849609,0
2019-03-05,24699.689453,24771.039063,24563.839844,24724.410156,24724.410156,0
2019-03-06,24711.279297,24780.089844,24677.130859,24691.470703,24691.470703,0
2019-03-07,24674.279297,24674.279297,24367.369141,24440.480469,24440.480469,0
2019-03-08,24373.119141,24373.119141,24189.169922,24300.160156,24300.160156,0
2019-03-11,24355.550781,24572.310547,24348.099609,24561.220703,24561.220703,0
2019-03-12,24689.000000,24728.419922,24586.919922,24651.109375,24651.109375,0
2019-03-13,24647.990234,24858.369141,24588.150391,24857.449219,24857.449219,0
2019-03-14,24876.679688,25056.150391,24864.000000,25024.490234,25024.490234,0
2019-03-15,25040.289063,25251.230469,25011.490234,25150.779297,25150.779297,0
2019-03-18,25178.640625,25258.039063,25141.019531,25220.230469,25220.230469,0
2019-03-19,25231.650391,25430.640625,25190.679688,25395.509766,25395.509766,0
2019-03-20,25362.720703,25362.720703,25080.929688,25080.929688,25080.929688,0
2019-03-21,25063.509766,25136.820313,24871.500000,25121.199219,25121.199219,0
2019-03-22,25175.410156,25265.169922,24703.710938,24711.109375,24711.109375,0
2019-03-25,24648.710938,24683.960938,24477.000000,24618.070313,24618.070313,28500200
2019-03-26,24698.240234,24860.539063,24606.849609,24829.839844,24829.839844,0
2019-03-27,24850.589844,24908.300781,24629.949219,24713.480469,24713.480469,0
2019-03-28,24665.619141,24772.349609,24522.140625,24550.750000,24550.750000,0
2019-03-29,24635.230469,24743.039063,24574.710938,24722.019531,24722.019531,0
2019-04-01,24821.519531,25094.419922,24821.519531,25064.449219,25064.449219,0
2019-04-02,25108.580078,25199.419922,25082.089844,25155.470703,25155.470703,0
2019-04-03,25294.650391,25561.800781,25292.220703,25561.800781,25561.800781,0
2019-04-04,25516.189453,25563.550781,25449.810547,25473.250000,25473.250000,0
2019-04-05,25474.810547,25571.730469,25464.759766,25544.720703,25544.720703,0
2019-04-08,25530.910156,25530.910156,25405.539063,25438.369141,25438.369141,0
2019-04-09,25409.970703,25413.289063,25142.050781,25156.640625,25156.640625,0
2019-04-10,25153.519531,25275.320313,25144.089844,25165.839844,25165.839844,0
2019-04-11,25200.330078,25278.460938,25075.640625,25250.519531,25250.519531,0
2019-04-12,25260.910156,25463.259766,25224.560547,25461.689453,25461.689453,0
2019-04-15,25507.179688,25613.099609,25507.179688,25582.789063,25582.789063,0
2019-04-16,25606.599609,25792.050781,25592.779297,25774.369141,25774.369141,0
2019-04-17,25792.410156,25851.560547,25692.619141,25796.820313,25796.820313,0
2019-04-18,25785.640625,25887.119141,25645.630859,25855.720703,25855.720703,0
2019-04-23,25882.839844,26056.699219,25823.140625,26038.470703,26038.470703,0
2019-04-24,26010.220703,26129.880859,25971.970703,26003.330078,26003.330078,0
2019-04-25,26022.250000,26025.029297,25820.039063,25836.000000,25836.000000,0
2019-04-26,25871.550781,25911.710938,25799.060547,25911.710938,25911.710938,0
2019-04-29,25955.960938,26106.550781,25931.880859,26074.230469,26074.230469,0
2019-04-30,26083.109375,26215.330078,26020.970703,26044.369141,26044.369141,0
2019-05-02,26005.410156,26032.539063,25873.199219,25881.580078,25881.580078,0
2019-05-03,25894.779297,26009.839844,25876.990234,25960.810547,25960.810547,0
2019-05-06,25721.800781,25721.800781,25356.150391,25659.910156,25659.910156,0
2019-05-07,25679.830078,25857.230469,25382.519531,25458.859375,25458.859375,0
2019-05-08,25434.650391,25681.580078,25419.550781,25644.039063,25644.039063,0
2019-05-09,25582.480469,25582.480469,25174.550781,25224.039063,25224.039063,0
2019-05-10,25372.099609,25592.169922,25372.099609,25488.529297,25488.529297,0
2019-05-13,25500.669922,25500.669922,24941.960938,25037.179688,25037.179688,0
2019-05-14,25051.509766,25433.660156,25049.000000,25417.160156,25417.160156,0
2019-05-15,25485.140625,25560.599609,25221.720703,25560.599609,25560.599609,0
2019-05-16,25557.390625,25982.580078,25534.570313,25982.580078,25982.580078,0
2019-05-17,25951.000000,25952.060547,25649.990234,25791.990234,25791.990234,0
2019-05-20,25791.720703,25816.369141,25384.029297,25482.140625,25482.140625,0
2019-05-21,25526.380859,25640.740234,25484.589844,25574.509766,25574.509766,0
2019-05-22,25538.630859,25732.119141,25451.119141,25582.460938,25582.460938,0
2019-05-23,25486.900391,25487.310547,25118.929688,25118.929688,25118.929688,0
2019-05-24,25206.339844,25341.560547,25160.119141,25160.119141,25160.119141,0
2019-05-27,25262.289063,25386.529297,25199.189453,25234.060547,25234.060547,16322200
2019-05-28,25254.830078,25328.339844,25149.490234,25184.910156,25184.910156,0
2019-05-29,25105.949219,25114.669922,24694.589844,24751.480469,24751.480469,0
2019-05-30,24803.650391,24939.859375,24803.650391,24921.849609,24921.849609,0
2019-05-31,24715.330078,24787.230469,24492.099609,24776.519531,24776.519531,0
2019-06-03,24716.380859,24892.359375,24499.109375,24891.080078,24891.080078,30947400
2019-06-04,24834.699219,25093.849609,24696.859375,25041.630859,25041.630859,36700700
2019-06-05,25092.960938,25304.929688,25060.199219,25190.669922,25190.669922,32357500
2019-06-06,25208.900391,25264.980469,24923.669922,24967.919922,24967.919922,36185800
2019-06-07,25043.130859,25161.369141,24968.160156,25082.960938,25082.960938,34692200
2019-06-11,25192.699219,25546.859375,25192.199219,25436.550781,25436.550781,36335500
2019-06-12,25365.679688,25443.339844,25257.759766,25438.210938,25438.210938,34673500
2019-06-13,25416.279297,25588.669922,25413.109375,25467.599609,25467.599609,37429500
2019-06-14,25439.359375,25446.289063,25171.949219,25258.699219,25258.699219,31532000
2019-06-17,25290.140625,25340.429688,25212.859375,25305.609375,25305.609375,29444100
2019-06-18,25303.310547,25639.359375,25130.150391,25606.130859,25606.130859,42693600
2019-06-19,25609.939453,25617.810547,25457.730469,25504.339844,25504.339844,35797300
2019-06-20,25603.259766,25810.119141,25603.259766,25612.199219,25612.199219,38464000
2019-06-21,25605.349609,25671.039063,25475.490234,25500.859375,25500.859375,74369300
2019-06-24,25506.990234,25670.640625,25452.160156,25469.980469,25469.980469,32571600
2019-06-25,25431.550781,25492.820313,25386.759766,25444.990234,25444.990234,35902500
2019-06-26,25398.310547,25428.730469,25269.150391,25294.769531,25294.769531,32964000
2019-06-27,25364.529297,25413.140625,25243.050781,25341.179688,25341.179688,32126700
2019-06-28,25355.890625,25624.349609,25351.710938,25619.570313,25619.570313,34360500
2019-07-01,25789.609375,26019.599609,25769.830078,25775.269531,25775.269531,32573800
2019-07-02,25783.519531,25805.449219,25628.630859,25706.810547,25706.810547,29368600
2019-07-03,25721.009766,26013.410156,25706.740234,26013.410156,26013.410156,30968300
2019-07-04,26039.880859,26103.050781,25940.130859,26063.369141,26063.369141,27422300
2019-07-05,26080.800781,26083.679688,25852.070313,25930.130859,25930.130859,33390500
2019-07-08,25925.509766,25980.699219,25818.890625,25887.470703,25887.470703,30272300
2019-07-09,25843.619141,25845.039063,25673.789063,25823.359375,25823.359375,35056600
2019-07-10,25822.830078,25949.320313,25746.160156,25821.189453,25821.189453,31524600
2019-07-11,25898.580078,25928.750000,25701.300781,25757.960938,25757.960938,34283600
2019-07-12,25768.740234,25880.160156,25705.980469,25813.630859,25813.630859,33114600
2019-07-15,26080.800781,26083.679688,25673.789063,25993.589844,25993.589844,27500
2019-07-16,25983.869141,26061.599609,25943.730469,26059.730469,26059.730469,32389100
2019-07-17,26080.800781,26083.679688,25673.789063,25929.509766,25929.509766,31200
2019-07-18,25834.570313,25834.570313,25676.699219,25736.980469,25736.980469,36453900
2019-07-19,26080.800781,26083.679688,25673.789063,25845.119141,25845.119141,32800
2019-07-22,25823.419922,25900.830078,25750.470703,25855.699219,25855.699219,34720200
2019-07-23,25802.119141,26197.160156,25750.470703,26154.580078,26154.580078,35500
2019-07-24,26151.750000,26322.349609,26151.750000,26290.720703,26290.720703,36900
2019-07-25,26352.699219,26404.369141,25952.050781,26099.140625,26099.140625,42600
2019-07-26,26128.339844,26258.740234,26099.830078,26224.310547,26224.310547,24300
2019-07-29,26219.410156,26339.789063,26191.580078,26256.240234,26256.240234,27500
2019-07-30,26260.199219,26261.900391,25772.699219,25806.900391,25806.900391,35700
2019-07-31,25824.949219,25999.689453,25816.689453,25935.279297,25935.279297,38600
2019-08-01,25895.730469,26242.800781,25860.910156,26191.480469,26191.480469,35900
2019-08-02,25989.509766,25998.230469,25579.919922,25626.160156,25626.160156,45100
2019-08-05,25445.380859,25445.380859,24972.710938,25038.140625,25038.140625,41900
2019-08-06,25040.179688,25265.119141,24943.789063,24943.789063,24943.789063,35200
2019-08-07,25043.669922,25333.140625,24935.349609,25125.859375,25125.859375,49200
2019-08-08,25267.810547,25592.369141,25265.119141,25592.369141,25592.369141,43300
2019-08-09,25583.150391,25684.759766,25328.640625,25354.019531,25354.019531,37500
2019-08-12,25454.289063,25712.279297,25222.269531,25249.750000,25249.750000,35700
2019-08-13,25188.109375,25405.539063,24926.259766,25263.949219,25263.949219,44900
2019-08-14,25283.080078,25286.759766,24606.369141,24660.509766,24660.509766,42400
2019-08-15,24711.189453,24748.000000,24122.849609,24384.439453,24384.439453,48400
2019-08-16,24470.779297,24817.470703,24470.779297,24817.080078,24817.080078,0
2019-08-19,24912.029297,25239.630859,24908.150391,25175.869141,25175.869141,0
2019-08-20,25215.550781,25310.460938,24969.970703,24986.849609,24986.849609,0
2019-08-21,25051.189453,25473.179688,25050.019531,25456.740234,25456.740234,0
2019-08-22,25413.539063,25504.369141,25217.050781,25245.460938,25245.460938,0
2019-08-23,25322.509766,25432.849609,25039.939453,25039.939453,25039.939453,0
2019-08-26,24924.130859,25059.279297,24771.080078,24999.669922,24999.669922,0
2019-08-27,25020.019531,25228.220703,24933.289063,25181.929688,25181.929688,0
2019-08-28,25174.560547,25209.599609,24895.820313,25105.070313,25105.070313,0
2019-08-29,25082.900391,25428.929688,25043.910156,25390.099609,25390.099609,31200
2019-08-30,25420.339844,25841.650391,25419.830078,25719.960938,25719.960938,35000
2019-09-02,25742.990234,25866.160156,25706.380859,25709.640625,25709.640625,26908900
2019-09-03,25678.839844,25682.589844,25478.529297,25558.390625,25558.390625,29000
2019-09-04,25660.740234,25885.109375,25660.740234,25746.080078,25746.080078,30900
2019-09-05,25849.669922,25965.400391,25815.210938,25867.380859,25867.380859,37700
2019-09-06,25882.009766,26044.689453,25880.980469,26010.470703,26010.470703,35700
2019-09-09,26079.769531,26139.550781,25977.410156,26004.119141,26004.119141,31000
2019-09-10,25998.890625,26022.910156,25714.000000,25883.490234,25883.490234,46200
2019-09-11,25949.240234,26163.900391,25949.240234,26082.400391,26082.400391,40200
2019-09-12,26129.000000,26291.550781,26014.710938,26182.539063,26182.539063,50000
2019-09-13,26215.640625,26284.980469,26185.060547,26257.529297,26257.529297,39800
2019-09-16,26175.359375,26175.359375,25921.000000,25976.369141,25976.369141,35500
2019-09-17,25960.289063,25963.769531,25763.730469,25958.009766,25958.009766,42600
2019-09-18,25963.060547,25998.619141,25920.009766,25947.859375,25947.859375,33500
2019-09-19,25955.070313,26111.269531,25911.910156,26092.419922,26092.419922,37700
2019-09-20,26117.400391,26134.740234,25810.839844,25897.300781,25897.300781,80200
2019-09-23,25864.169922,25866.119141,25430.779297,25592.390625,25592.390625,48700
2019-09-24,25621.140625,25703.009766,25610.119141,25641.929688,25641.929688,37300
2019-09-25,25521.390625,25572.160156,25256.769531,25565.310547,25565.310547,43100
2019-09-26,25568.929688,25765.400391,25568.929688,25700.349609,25700.349609,35800
2019-09-27,25762.460938,25851.029297,25711.910156,25833.939453,25833.939453,48400
2019-09-30,25840.140625,25905.769531,25774.939453,25886.929688,25886.929688,35200
2019-10-01,25969.380859,26065.410156,25612.199219,25658.390625,25658.390625,49600
2019-10-02,25604.019531,25604.019531,25117.529297,25117.529297,25117.529297,43600
2019-10-04,25191.800781,25533.500000,25126.160156,25533.500000,25533.500000,47500
2019-10-07,25554.080078,25615.960938,25392.970703,25615.960938,25615.960938,31100
2019-10-08,25682.949219,25693.359375,25138.429688,25175.419922,25175.419922,44300
2019-10-09,25158.179688,25329.119141,25070.970703,25295.900391,25295.900391,31400
2019-10-10,25318.669922,25379.289063,25084.160156,25319.289063,25319.289063,47400
2019-10-11,25376.529297,25627.560547,25312.089844,25627.560547,25627.560547,49600
2019-10-14,25581.650391,25638.470703,25423.039063,25638.470703,25638.470703,29800
2019-10-15,25719.449219,26029.599609,25714.720703,25917.990234,25917.990234,35800
2019-10-16,25905.869141,25972.380859,25806.289063,25950.490234,25950.490234,45100
2019-10-17,25927.230469,26327.699219,25886.990234,26103.869141,26103.869141,44500
2019-10-18,26065.640625,26184.589844,25951.650391,25999.859375,25999.859375,34400
2019-10-21,26030.240234,26239.070313,25936.750000,26224.830078,26224.830078,41000
2019-10-22,26266.460938,26328.029297,26170.349609,26245.779297,26245.779297,33100
2019-10-23,26176.119141,26271.439453,26051.789063,26177.570313,26177.570313,37300
2019-10-24,26223.169922,26340.369141,26195.589844,26299.380859,26299.380859,40600
2019-10-25,26290.650391,26343.070313,26107.369141,26240.570313,26240.570313,41200
2019-10-28,26278.859375,26416.269531,26223.960938,26359.289063,26359.289063,24900
2019-10-29,26376.310547,26379.939453,26138.470703,26299.740234,26299.740234,25100
2019-10-30,26286.589844,26394.640625,26213.619141,26392.560547,26392.560547,23600
2019-10-31,26429.009766,26481.630859,26134.419922,26249.300781,26249.300781,26600
2019-11-01,26305.000000,26565.039063,26303.880859,26547.339844,26547.339844,19400
2019-11-04,26644.240234,26966.699219,26637.490234,26913.330078,26913.330078,48800
2019-11-05,26939.470703,26939.470703,26783.480469,26872.810547,26872.810547,44400
2019-11-06,26855.689453,26962.519531,26794.919922,26962.519531,26962.519531,48500
2019-11-07,27032.800781,27160.810547,26966.369141,27132.429688,27132.429688,59794500
2019-11-08,27072.320313,27072.320313,26871.660156,26980.300781,26980.300781,55000
2019-11-11,26954.400391,27028.210938,26900.710938,26968.830078,26968.830078,38300
2019-11-12,27006.140625,27081.500000,26954.470703,27012.689453,27012.689453,45000
2019-11-13,26975.750000,27095.019531,26802.550781,27085.369141,27085.369141,51700
2019-11-14,27072.150391,27177.570313,27009.339844,27080.750000,27080.750000,48000
2019-11-15,27208.140625,27258.570313,27007.460938,27198.740234,27198.740234,40000
2019-11-18,27214.000000,27423.000000,27114.060547,27239.140625,27239.140625,41200
2019-11-19,27258.179688,27502.720703,27236.289063,27294.279297,27294.279297,41300
2019-11-20,27254.210938,27264.919922,27059.060547,27215.300781,27215.300781,42800
2019-11-21,27110.330078,27111.460938,26863.080078,27027.009766,27027.009766,50300
2019-11-22,27020.539063,27251.410156,27001.019531,27091.470703,27091.470703,43700
2019-11-25,27191.019531,27286.109375,27168.099609,27282.980469,27282.980469,36400
2019-11-26,27298.050781,27554.390625,27258.890625,27542.830078,27542.830078,66800
2019-11-27,27586.089844,27636.730469,27476.439453,27531.460938,27531.460938,40300
2019-11-28,27480.390625,27530.259766,27423.160156,27505.330078,27505.330078,24040600
2019-11-29,27429.269531,27592.519531,27386.589844,27461.609375,27461.609375,30700
