Date,Open,High,Low,Close,Adj Close,Volume
2022-09-12,143.779999,143.779999,140.759995,141.679993,141.601746,14984
2022-09-13,144.199997,145.199997,134.100006,134.320007,134.245834,31822
2022-09-14,132.199997,133.279999,129.500000,130.979996,130.907669,42588
2022-09-15,132.479996,132.800003,128.000000,129.479996,129.408493,14621
2022-09-16,127.199997,130.839996,126.660004,128.160004,128.089233,18739
2022-09-19,130.979996,134.399994,129.679993,132.039993,131.967072,25373
2022-09-20,134.080002,134.580002,132.199997,134.119995,134.045914,26331
2022-09-21,132.899994,136.919998,131.419998,136.600006,136.524551,28675
2022-09-22,132.600006,135.460007,127.559998,128.279999,128.209152,25054
2022-09-23,127.000000,129.119995,125.279999,127.620003,127.549522,34078
2022-09-26,128.000000,130.960007,128.000000,128.820007,128.748856,49409
2022-09-27,128.600006,132.059998,128.320007,130.240005,130.168076,29527
2022-09-28,128.199997,132.000000,126.959999,131.199997,131.127533,33324
2022-09-29,130.380005,130.380005,123.879997,124.500000,124.431236,27253
2022-09-30,124.800003,128.699997,123.500000,128.199997,128.129196,14937
2022-10-03,124.360001,127.800003,122.099998,127.500000,127.429588,25661
2022-10-04,129.220001,132.699997,128.679993,132.000000,131.927109,29195
2022-10-05,131.800003,132.339996,128.199997,129.880005,129.808289,28223
2022-10-06,134.100006,138.899994,131.600006,135.479996,135.405182,30280
2022-10-07,129.979996,130.559998,125.620003,125.620003,125.550621,48085
2022-10-10,123.000000,124.779999,117.760002,119.440002,119.374039,40929
2022-10-11,117.660004,120.320000,116.599998,119.040001,118.974258,28990
2022-10-12,121.000000,121.300003,117.099998,118.559998,118.494522,27748
2022-10-13,118.000000,122.639999,112.320000,120.800003,120.733292,42996
2022-10-14,123.419998,124.680000,116.379997,116.860001,116.795456,27704
2022-10-17,116.980003,121.160004,116.059998,120.519997,120.453438,26948
2022-10-18,124.440002,126.339996,118.580002,119.080002,119.014229,36241
2022-10-19,122.459999,125.839996,120.440002,123.459999,123.391815,33138
2022-10-20,121.820000,129.779999,121.199997,128.139999,128.069229,20100
2022-10-21,122.639999,126.779999,121.760002,124.160004,124.091431,21301
2022-10-24,128.199997,128.199997,122.320000,125.900002,125.830475,30844
2022-10-25,128.199997,132.339996,127.239998,132.240005,132.166977,14307
2022-10-26,130.699997,132.619995,127.000000,132.300003,132.226929,19168
2022-10-27,132.020004,138.000000,131.220001,134.000000,133.925995,41528
2022-10-28,130.639999,136.860001,129.199997,136.119995,136.044815,34409
2022-10-31,138.559998,139.600006,134.800003,136.360001,136.284683,20734
2022-11-01,138.080002,140.000000,136.619995,138.880005,138.803314,26234
2022-11-02,138.960007,142.940002,138.199997,139.440002,139.362991,22782
2022-11-03,134.419998,140.720001,132.320007,138.059998,137.983765,26239
2022-11-04,138.800003,143.300003,138.360001,140.460007,140.382446,28315
2022-11-07,142.460007,143.259995,139.880005,142.020004,141.941559,16086
2022-11-08,144.479996,148.600006,143.500000,146.399994,146.319153,39035
2022-11-09,145.619995,145.860001,138.399994,138.800003,138.723358,25948
2022-11-10,138.220001,149.399994,135.800003,149.399994,149.317490,0
2022-11-11,153.800003,156.460007,150.940002,153.000000,152.915497,35780
2022-11-14,156.919998,159.100006,154.860001,158.220001,158.132629,22556
2022-11-15,159.419998,163.300003,158.559998,161.740005,161.650681,18557
2022-11-16,159.880005,161.100006,152.899994,155.919998,155.833893,30973
2022-11-17,157.699997,158.339996,151.259995,153.759995,153.675079,37806
2022-11-18,152.399994,154.380005,147.779999,149.080002,148.997665,15701
2022-11-21,148.720001,151.000000,147.220001,149.839996,149.757248,15115
2022-11-22,148.820007,154.000000,147.399994,153.520004,153.435211,6601
2022-11-23,155.199997,159.059998,154.699997,157.619995,157.532944,18566
2022-11-24,159.440002,160.039993,158.580002,158.860001,158.772278,7530
2022-11-25,159.160004,159.300003,156.300003,157.000000,156.913284,16331
2022-11-28,155.399994,156.500000,152.940002,154.800003,154.714508,9521
2022-11-29,153.660004,154.679993,150.300003,151.020004,150.936600,12137
2022-11-30,150.880005,153.839996,150.059998,153.720001,153.675812,13399
2022-12-01,162.300003,163.520004,158.720001,162.539993,162.493271,26380
2022-12-02,161.460007,162.600006,157.360001,158.880005,158.834335,20322
2022-12-05,159.240005,161.240005,157.759995,159.660004,159.614105,20583
2022-12-06,157.639999,159.160004,151.960007,153.160004,153.115982,9996
2022-12-07,152.179993,153.720001,148.520004,150.899994,150.856613,17082
2022-12-08,153.399994,160.000000,152.000000,158.139999,158.094543,15073
2022-12-09,162.820007,166.059998,161.139999,165.779999,165.732346,23968
2022-12-12,161.580002,163.240005,159.800003,162.119995,162.073395,10119
2022-12-13,167.020004,176.080002,166.360001,171.960007,171.910568,44188
2022-12-14,170.059998,171.160004,168.000000,168.660004,168.611526,9378
2022-12-15,164.300003,164.300003,156.940002,158.500000,158.454437,14482
2022-12-16,158.100006,159.679993,154.679993,156.500000,156.455017,10708
2022-12-19,156.000000,157.259995,152.500000,153.160004,153.115982,11807
2022-12-20,150.960007,153.080002,149.440002,151.240005,151.196533,17874
2022-12-21,152.899994,156.179993,150.979996,155.220001,155.175385,12768
2022-12-22,155.479996,155.479996,143.679993,143.679993,143.638687,11373
2022-12-23,144.619995,145.119995,140.500000,142.880005,142.838928,16166
2022-12-27,143.679993,144.639999,136.119995,136.479996,136.440765,18722
2022-12-28,132.259995,133.559998,130.160004,132.059998,132.022034,29991
2022-12-29,132.020004,136.720001,131.940002,136.720001,136.680695,22636
2022-12-30,136.580002,136.580002,134.419998,134.419998,134.381363,10452
2023-01-02,137.500000,140.279999,137.500000,138.020004,137.980331,12612
2023-01-03,139.059998,142.220001,133.860001,134.119995,134.081436,32793
2023-01-04,135.479996,139.000000,134.639999,138.940002,138.900055,35453
2023-01-05,138.979996,140.179993,134.539993,135.300003,135.261124,14123
2023-01-06,136.179993,138.000000,133.880005,138.000000,137.960327,12230
2023-01-09,140.419998,149.259995,139.020004,148.600006,148.557297,31358
2023-01-10,145.300003,147.979996,143.979996,145.639999,145.598129,15691
2023-01-11,147.639999,148.960007,145.000000,146.020004,145.978027,20141
2023-01-12,148.119995,151.380005,144.100006,147.639999,147.597565,29829
2023-01-13,152.080002,155.039993,149.600006,153.440002,153.395905,22795
2023-01-16,156.199997,157.360001,154.080002,155.820007,155.775223,18023
